DIN,FullName,GenericName,BrandName,Dosage,DosageForm
2246712,SALICYLIC ACID 1 % ET,SALICYLIC ACID,Clean + Clear Blackhead Clearing Daily Cleansing Pads, 1 % ET,MED. PAD
2246713,MENTHOL 0.55 % TL,MENTHOL,Fisherman'S Friend Cherry Sucrose Free Lozenges, 0.55 % TL,LOZENGE
2246719,PERIT. DIALYS 32 + GLUC 3.9 % 3.4MEQ(CA) HY,PERIT. DIALYS 32 + GLUC ,Selutrio, 32 + GLUC 3.9 % 3.4MEQ(CA) HY,IP SOLN
2246720,PERIT.DIALYSIS 31-3.9 % GLUCOS 2.6MEQ(CA) HY,PERIT.DIALYSIS ,Selutrio, 31-3.9 % GLUCOS 2.6MEQ(CA) HY,IP SOLN
2246731,EUCALYPTUS OIL/MENTHOL/CAMPHOR 1.2%-4.8% OA,EUCALYPTUS OIL/MENTHOL/CAMPHOR,Chest Rub, 1.2%-4.8% OA,OINT. (G)
2246739,POVIDONE-IODINE/ISOPRO.ALCOHOL 10%-70% SA,POVIDONE-IODINE/ISOPRO.ALCOHOL,Soluprep , 10%-70% SA,SOLUTION
2246746,TITANIUM DIOXIDE SPF12 KA,TITANIUM DIOXIDE SPF12 KA,Oil-Free Perfect Finish Creme To Powder Makeup Spf,,CREAM (G)
2246762,ISOPROPYL ALCOHOL 62 % JC,ISOPROPYL ALCOHOL,Alcogel, 62 % JC,GEL (ML)
2246769,TITANIUM DIOXIDE/OCTINOXATE SPF12 EG,TITANIUM DIOXIDE/OCTINOXATE SPF12 EG,Avon Perfect Wear All-Day Comfort Lipstick Spf,,STICK  (G)
2246772,CALCIUM/VITAMIN D3 250 MG-100 TA,CALCIUM/VITAMIN D3,Calcimate Calcium With Vitamin D, 250 MG-100 TA,TABLET
2246773,CA CIT+MALEATE/MGOX/POTASS/D2 200MG-25MG TA,CA CIT+MALEATE/MGOX/POTASS/D2,"Calcimate Plus Calcium, Potassium, Magnesium And Vitamin D", 200MG-25MG TA,TABLET
2246782,OXYBENZONE/OCTINOXATE/OCTILSAL SPF 15 AU,OXYBENZONE/OCTINOXATE/OCTILSAL SPF,Estee Lauder Fast Tan Quick-Dry Sunless Spray Spf, 15 AU,SPRAY
2246785,OXYBEN/AVOBENZ/OCTINOX/OCTIS SPF40 SK,OXYBEN/AVOBENZ/OCTINOX/OCTIS SPF40 SK,Avon Sun Spf,,LOTION
2246786,OXYBEN/AVOBENZ/OCTINOX/OCTIS SPF 30 AU,OXYBEN/AVOBENZ/OCTINOX/OCTIS SPF,Avon Sun Kids Spf, 30 AU,SPRAY
2246788,AVOBENZONE/OCTINOXATE/OCTILSAL SPF 8 SK,AVOBENZONE/OCTINOXATE/OCTILSAL SPF,Avon Sun Spf, 8 SK,LOTION
2246790,OXYBENZONE/OCTINOXATE SPF 6 KM,OXYBENZONE/OCTINOXATE SPF,Avon Sun Self-Tanning Face Cream Spf, 6 KM,CREAM(ML)
2246793,TIOTROPIUM BROMIDE 18 MCG CD,TIOTROPIUM BROMIDE,Spiriva, 18 MCG CD,CAP W/DEV
2246798,AVOBNZ/O-CRL/ENSZ/TERE DICAM D SPF 15 SK,AVOBNZ/O-CRL/ENSZ/TERE DICAM D SPF,Ombrelle-Lotion Spf, 15 SK,LOTION
2246799,AVOBNZ/O-CRL/ENSZ/TERE DICAM D SPF 30 SK,AVOBNZ/O-CRL/ENSZ/TERE DICAM D SPF,Ombrelle-Lotion Spf, 30 SK,LOTION
2246804,LEVOFLOXACIN 750 MG TA,LEVOFLOXACIN,Levaquin, 750 MG TA,TABLET
2246805,"ANTI-THYMOCYTE GLOBULIN,RABBIT 25 MG HS","ANTI-THYMOCYTE GLOBULIN,RABBIT",Thymoglobulin, 25 MG HS,VIAL
2246809,E/LINOLEIC/GAMOL AC/EVE.PRIM 15-120-15 CA,E/LINOLEIC/GAMOL AC/EVE.PRIM,Evening Primrose Oil And Vitamin E, 15-120-15 CA,CAPSULE
2246813,CALCIUM CARBONATE/VITAMIN D3 500 MG-200 TA,CALCIUM CARBONATE/VITAMIN D3,Calcium And Vitamin Dlet, 500 MG-200 TA,TABLET
2246815,CALCIUM CIT/MAGNESIUM CIT/D3 100MG-200 TA,CALCIUM CIT/MAGNESIUM CIT/D3,Mag-D-Cal, 100MG-200 TA,TABLET
2246829,ASCORBIC ACID 40 MG TC,ASCORBIC ACID,L'Il Critters Gummy Vitamin C, 40 MG TC,TAB CHEW
2246837,TITANIUM DIOXIDE SPF 15 PA,TITANIUM DIOXIDE SPF,Clinique City Base Oil-Free Powder Foundation Spf15, 15 PA,POWDER
2246839,OCTINOXATE/OCTISALATE SPF 15 OB,OCTINOXATE/OCTISALATE SPF,Estee Lauder Amber Bronze Lip Gloss Balm Spf, 15 OB,OINT.(ML)
2246850,MAG GLUC/ASCORBIC ACID/VIT E 10-5MG-3.6 CA,MAG GLUC/ASCORBIC ACID/VIT E,Kalsis, 10-5MG-3.6 CA,CAPSULE
2246851,"VIT BCOMP,C/FOLIC ACID/ZINC 0.07MG/4G PA","VIT BCOMP,C/FOLIC ACID/ZINC",Viusid, 0.07MG/4G PA,POWDER
2246852,OXYBENZONE/AVOBENZONE/OCTINOX 3.7-.03-7% KM,OXYBENZONE/AVOBENZONE/OCTINOX,Moisturizing Sunscreen Cream, 3.7-.03-7% KM,CREAM(ML)
2246853,OXYBENZONE/AVOBENZONE/OCTINOX 3-.03-7.5% SK,OXYBENZONE/AVOBENZONE/OCTINOX,Moisturizing Sunscreen Lotion, 3-.03-7.5% SK,LOTION
2246855,TIO2/OXYBENZONE/OCTINOXATE SPF 25 KA,TIO2/OXYBENZONE/OCTINOXATE SPF,Broad Spectrum Sunscreen Spf, 25 KA,CREAM (G)
2246857,TITANIUM DIOXIDE SPF14 EG,TITANIUM DIOXIDE SPF14 EG,Ideal Balance Spf,,STICK  (G)
2246858,TITANIUM DIOXIDE 5 % PA,TITANIUM DIOXIDE,Ideal Balance Spf, 5 % PA,POWDER
2246866,GUAIFENESIN/DEXTROMETHORPHAN 200MG-10MG CA,GUAIFENESIN/DEXTROMETHORPHAN,Coricidin Ii Chest Congestion And Cough, 200MG-10MG CA,CAPSULE
2246869,ACETAMINOPHEN/CHLORPHENIRAMINE 325MG-2MG TA,ACETAMINOPHEN/CHLORPHENIRAMINE,Coricidin Cold + Flu, 325MG-2MG TA,TABLET
2246871,SALICYLIC ACID 1.5 % SK,SALICYLIC ACID,Avon Clearskin Invisible Blemish Corrector, 1.5 % SK,LOTION
2246888,CHLORHEXIDINE GL/ETHYL ALCOHOL 1 %-61 % SK,CHLORHEXIDINE GL/ETHYL ALCOHOL,Avagard Chg, 1 %-61 % SK,LOTION
2246890,XYLITOL 141 MG TG,XYLITOL,Trident Gum, 141 MG TG,GUM
2246896,RISEDRONATE SODIUM 35 MG TA,RISEDRONATE SODIUM,Actonel, 35 MG TA,TABLET
2246902,OXYCODONE HCL 160 MG TM,OXYCODONE HCL,Oxycontin, 160 MG TM,TAB ER 12H
2246906,THYM/ME-SALICYLATE/MENTH/CAMPH 0.7%-1.2% OA,THYM/ME-SALICYLATE/MENTH/CAMPH,Buckley'S White Rub, 0.7%-1.2% OA,OINT. (G)
2246914,OXYBENZONE/OCTINOXATE SPF 8 JC,OXYBENZONE/OCTINOXATE SPF,Avon Sun Sport Spf, 8 JC,GEL (ML)
2246915,OXYBEN/AVOBENZ/OCTINOX/OCTIS SPF 15 AU,OXYBEN/AVOBENZ/OCTINOX/OCTIS SPF,Avon Sun Sport Spf, 15 AU,SPRAY
2246917,TIO2/OCTINOXATE/OCTOCRYLENE SPF40 PA,TIO2/OCTINOXATE/OCTOCRYLENE SPF40 PA,Compact Teinte Protection Intense Galenic Spf,,POWDER
2246921,OCTINOXATE/OCTISALATE SPF 15 OA,OCTINOXATE/OCTISALATE SPF,Bobbi Brown Lip Balm Spf, 15 OA,OINT. (G)
2246926,ETHYL ALCOHOL 60.14 % YO,ETHYL ALCOHOL,Avon Skin-So-Soft Antibacterial Moisturizing Towelettes, 60.14 % YO,TOWELETTE
2246933,ZINC OXIDE 15.25 % KA,ZINC OXIDE,Sudocrem, 15.25 % KA,CREAM (G)
2246936,DIPHENHYDRAMINE HCL 6.25MG/5ML ST,DIPHENHYDRAMINE HCL,Children'S Allergy Formula, 6.25MG/5ML ST,SYRUP
2246943,MULTIVIT-MIN/MIN HVP CHELT  PA,MULTIVIT-MIN/MIN HVP CHELT  PA,Enterofactors,,POWDER
2246950,CHLORHEXIDIN/ISOPROPYL ALCOHOL 2 %-4 % SA,CHLORHEXIDIN/ISOPROPYL ALCOHOL,Stanhexidine Aqueous , 2 %-4 % SA,SOLUTION
2246955,VALSARTAN/HYDROCHLOROTHIAZIDE 160MG-25MG TA,VALSARTAN/HYDROCHLOROTHIAZIDE,Diovan-Hct, 160MG-25MG TA,TABLET
2246971,GUAIFENESIN/PSEUDOEPHEDRNE HCL 600-120MG TM,GUAIFENESIN/PSEUDOEPHEDRNE HCL,Entex La, 600-120MG TM,TAB ER 12H
2246985,OCTINOX/OCTOCRYL/OCTILSAL/ENSZ SPF 15 SK,OCTINOX/OCTOCRYL/OCTILSAL/ENSZ SPF,Pro Retinol, 15 SK,LOTION
2246994,OXYBENZONE/OCTINOXATE/OCTILSAL SPF 15 KA,OXYBENZONE/OCTINOXATE/OCTILSAL SPF,Daily Moisturizing Cream Spf, 15 KA,CREAM (G)
2246997,OXYBEN/AVOBENZ/OCTINOX/OCTIS SPF 15 KA,OXYBEN/AVOBENZ/OCTINOX/OCTIS SPF,Elizabeth Arden First Defense Protective Cream, 15 KA,CREAM (G)
2247003,METH/CAROTENE/VIT C/SE/MIN HVP  SL,METH/CAROTENE/VIT C/SE/MIN HVP  SL,C.N.R.uid Formula,,LIQUID
2247020,CALCIUM CARBONATE/VITAMIN D2 250 MG-200 CA,CALCIUM CARBONATE/VITAMIN D2,Calcium With Vitamin D2, 250 MG-200 CA,CAPSULE
2247024,AVOBENZONE/OCTINOXATE/OCTILSAL SPF 15 JC,AVOBENZONE/OCTINOXATE/OCTILSAL SPF,Bobbi Brown All Over Bronzing Gel Spf, 15 JC,GEL (ML)
2247027,LEVETIRACETAM 250 MG TA,LEVETIRACETAM,Keppra, 250 MG TA,TABLET
2247028,LEVETIRACETAM 500 MG TA,LEVETIRACETAM,Keppra, 500 MG TA,TABLET
2247029,LEVETIRACETAM 750 MG TA,LEVETIRACETAM,Keppra, 750 MG TA,TABLET
2247033,MENTHOL/CLOVE OIL 1.3%-0.3% SA,MENTHOL/CLOVE OIL,Wonder Oil, 1.3%-0.3% SA,SOLUTION
2247034,PSYLLIUM HUSK 525 MG CA,PSYLLIUM HUSK,Metamucil Fibre Therapysules, 525 MG CA,CAPSULE
2247038,FOLIC AC/MULTIVIT-MIN/MIN HVP 0.15 MG TA,FOLIC AC/MULTIVIT-MIN/MIN HVP,Gerontal, 0.15 MG TA,TABLET
2247040,VITAMIN D3/MIN/MIN HVP CHELT 100 UNIT TA,VITAMIN D3/MIN/MIN HVP CHELT,Multi Mega Minerals With Vitamin D, 100 UNIT TA,TABLET
2247042,ZINC OX/OXYBEN/OCTINOX/OCTIS SPF 15 KA,ZINC OX/OXYBEN/OCTINOX/OCTIS SPF,Cellular Day Defense Firming Complex Spf, 15 KA,CREAM (G)
2247049,TRICLOSAN 0.55 % SL,TRICLOSAN,Soft Care Nutra-Germ Antibacterial Lotion Soap, 0.55 % SL,LIQUID
2247059,COLLOIDAL OATMEAL  BC,COLLOIDAL OATMEAL  BC,Personnelle Soothing Bath Treatment With Oatmeal,,BATH(GRAM)
2247065,DM/PSEUDOEPHED/ACETAMINOPHEN 15-30-325 CA,DM/PSEUDOEPHED/ACETAMINOPHEN,Vicks Dayquiluicaps, 15-30-325 CA,CAPSULE
2247066,DM/P-EPHED/ACETAMINOPH/DOXYLAM 15-30-325 CA,DM/P-EPHED/ACETAMINOPH/DOXYLAM,Vicks Nyquiluicaps, 15-30-325 CA,CAPSULE
2247079,OXYBEN/PDO/OCTINOXATE/OCTILSAL SPF 30 AU,OXYBEN/PDO/OCTINOXATE/OCTILSAL SPF,Smartshield Sunscreen Spf, 30 AU,SPRAY
2247085,ROSIGLITAZONE/METFORMIN HCL 1MG-500MG TA,ROSIGLITAZONE/METFORMIN HCL,Avandamet, 1MG-500MG TA,TABLET
2247086,ROSIGLITAZONE/METFORMIN HCL 2 MG-500MG TA,ROSIGLITAZONE/METFORMIN HCL,Avandamet, 2 MG-500MG TA,TABLET
2247087,ROSIGLITAZONE/METFORMIN HCL 4-500MG TA,ROSIGLITAZONE/METFORMIN HCL,Avandamet, 4-500MG TA,TABLET
2247091,UREA 20 % KM,UREA,Dermal Therapy-Finger Care, 20 % KM,CREAM(ML)
2247092,UREA 15 % KM,UREA,"Dermal Therapy-Hand, Elbow And Knee Cream", 15 % KM,CREAM(ML)
2247093,UREA 25 % KM,UREA,Dermal Therapy-Heel Care, 25 % KM,CREAM(ML)
2247099,OLANZAPINE 10 MG HS,OLANZAPINE,Zyprexa Intramuscular, 10 MG HS,VIAL
2247103,ZINC OXIDE 12 % OA,ZINC OXIDE,Diaper-Care, 12 % OA,OINT. (G)
2247104,DOXYCYCLINE HYCLATE 20 MG CA,DOXYCYCLINE HYCLATE,Periostat, 20 MG CA,CAPSULE
2247111,SIROLIMUS 1 MG TA,SIROLIMUS,Rapamune, 1 MG TA,TABLET
2247127,SIMETHICONE 180 MG TA,SIMETHICONE,Ovol For Gas, 180 MG TA,TABLET
2247128,TENOFOVIR DISOPROXIL FUMARATE 300 MG TA,TENOFOVIR DISOPROXIL FUMARATE,Viread, 300 MG TA,TABLET
2247129,DROTRECOGIN ALFA (ACTIVATED) 5 MG HS,DROTRECOGIN ALFA (ACTIVATED),Xigris (5mg/Vial), 5 MG HS,VIAL
2247130,DROTRECOGIN ALFA (ACTIVATED) 20 MG HS,DROTRECOGIN ALFA (ACTIVATED),Xigris  (20mg/Vial), 20 MG HS,VIAL
2247140,TIO2/OXYBEN/OCTINOX/OCTISALATE SPF45 SK,TIO2/OXYBEN/OCTINOX/OCTISALATE SPF45 SK,Sunblock Premium Formula Spf,,LOTION
2247146,TITANIUM DIOXIDE/ZINC OXIDE SPF 25 KM,TITANIUM DIOXIDE/ZINC OXIDE SPF,Creme Ecran Total Elusun Spf, 25 KM,CREAM(ML)
2247147,IBUPROFEN/METHOCARBAMOL 200-500 MG TA,IBUPROFEN/METHOCARBAMOL,Robax Platinum, 200-500 MG TA,TABLET
2247148,MIDODRINE HCL 10 MG TA,MIDODRINE HCL,Amatine, 10 MG TA,TABLET
2247152,ALUMINUM CHLORIDE 15 % KP,ALUMINUM CHLORIDE,Expasyl, 15 % KP,PASTE (G)
2247155,BENZALKONIUM CHLORIDE 0.13 % PA,BENZALKONIUM CHLORIDE,Diabetic Basics Brand Antiseptic Powder For Feet, 0.13 % PA,POWDER
2247156,BENZALKONIUM CHLORIDE 0.13 % SK,BENZALKONIUM CHLORIDE,Diabetic Basics Brand Antiseptic Skin Cleansing Foot And Body Lo, 0.13 % SK,LOTION
2247161,"FOLIC ACID/MULTIVIT,IRON,MINER 0.6 MG TC","FOLIC ACID/MULTIVIT,IRON,MINER",Century Silver, 0.6 MG TC,TAB CHEW
2247162,ROSUVASTATIN CALCIUM 10 MG TA,ROSUVASTATIN CALCIUM,Crestor -, 10 MG TA,TABLET
2247163,ROSUVASTATIN CALCIUM 20 MG TA,ROSUVASTATIN CALCIUM,Crestor -, 20 MG TA,TABLET
2247164,ROSUVASTATIN CALCIUM 40 MG TA,ROSUVASTATIN CALCIUM,Crestor -, 40 MG TA,TABLET
2247165,PNV/FERROUS FUM/FOLIC/MIN HVP 30 MG-1 MG TA,PNV/FERROUS FUM/FOLIC/MIN HVP,Prenatal Vitamin And Mineral Formula, 30 MG-1 MG TA,TABLET
2247180,OXYBEN/HOMOSAL/OCTINOX/O-CRYL SPF 50 EG,OXYBEN/HOMOSAL/OCTINOX/O-CRYL SPF,Hawaiian Tropic Sunblock Stick Splash Spf, 50 EG,STICK  (G)
2247181,OXYBEN/HOMOSAL/OCTINOX/O-CRYL SPF45 EG,OXYBEN/HOMOSAL/OCTINOX/O-CRYL SPF45 EG,Hawaiian Tropic Spf,,STICK  (G)
2247192,DESLORATADINE 0.5 MG/ML ST,DESLORATADINE,Aerius, 0.5 MG/ML ST,SYRUP
2247208,CHOLERA VACCINE(WC-RBS-KILLED)  PD,CHOLERA VACCINE(WC-RBS-KILLED)  PD,Dukoral,,SUSP RECON
2247216,VIT C/VIT E AC/ZN/CU/MIN HVP  TA,VIT C/VIT E AC/ZN/CU/MIN HVP  TA,Vitalux-S,,TABLET
2247228,CICLOPIROX OLAMINE 1.5 % SS,CICLOPIROX OLAMINE,Stieprox Shampoo, 1.5 % SS,SHAMPOO
2247236,OXYBENZONE/OCTINOXATE SPF20 KA,OXYBENZONE/OCTINOXATE SPF20 KA,Creme Solaire Anti-Age Spf,,CREAM (G)
2247238,PIMECROLIMUS 1 % KA,PIMECROLIMUS,Elidel, 1 % KA,CREAM (G)
2247252,CALCIUM PHOS TRIBAS/VITAMIN D2 50 MG-50 TC,CALCIUM PHOS TRIBAS/VITAMIN D2,Mr. Tumee Calcium + Vitamin D, 50 MG-50 TC,TAB CHEW
2247264,CALCIUM CARB/MGOX/VITAMIN D3/E 16-12MG/ML SL,CALCIUM CARB/MGOX/VITAMIN D3/E,Liquical, 16-12MG/ML SL,LIQUID
2247265,DICLOFENAC SODIUM 1.5 % SO,DICLOFENAC SODIUM,Pennsaid, 1.5 % SO,DROPS
2247266,BONE MEAL/VIT A PALM/C/VIT D3  PA,BONE MEAL/VIT A PALM/C/VIT D3  PA,"Tianshi Calcium I Mineral Supplement With Vitamins A, D, And C",,POWDER
2247267,BONE MEAL/VIT A/C/VIT D3/B2/B1  PA,BONE MEAL/VIT A/C/VIT D3/B2/B1  PA,"Tianshi Calcium Ii Mineral Supplement With Vitamins A,D,C,B1 And",,POWDER
2247286,OXYBEN/OCTINOX/OCTOCRYL/MERAD SPF40 AU,OXYBEN/OCTINOX/OCTOCRYL/MERAD SPF40 AU,Spf,,SPRAY
2247287,OXYBEN/HOMOSAL/OCTINOX/OCTIS SPF 30 AU,OXYBEN/HOMOSAL/OCTINOX/OCTIS SPF,Kids Spf, 30 AU,SPRAY
2247288,AVOBENZONE/OCTOCRYL/OCTISALATE SPF 30 EG,AVOBENZONE/OCTOCRYL/OCTISALATE SPF,Pro-Care, 30 EG,STICK  (G)
2247289,TITANIUM DIOXIDE/OCTINOXATE SPF 15 PA,TITANIUM DIOXIDE/OCTINOXATE SPF,Elizabeth Arden Let There Be Light Radiant Skin Powder Compact, 15 PA,POWDER
2247290,TIO2/OXYBENZONE/OCTINOXATE SPF 15 SK,TIO2/OXYBENZONE/OCTINOXATE SPF,Elizabeth Arden Let There Be Light Radiant Skin Lotion, 15 SK,LOTION
2247296,TOLNAFTATE 1 % EL,TOLNAFTATE,Swabplus Fungus Relief Swabs With Tolnaftate, 1 % EL,MED. SWAB
2247310,EPINEPHRINE 0.3MG/0.3 ZD,EPINEPHRINE,Twinject, 0.3MG/0.3 ZD,COMBO. PKG
2247311,VITAMIN B COMPLEX/VITAMIN E  CA,VITAMIN B COMPLEX/VITAMIN E  CA,Leritone Junior,,CAPSULE
2247312,MAGNESIUM OXIDE/VITAMIN E 75 MG-12.5 CA,MAGNESIUM OXIDE/VITAMIN E,Leritone Magnesium + Vitamine E, 75 MG-12.5 CA,CAPSULE
2247314,CALCIUM CARB/MAG HYDROX/SIMETH 270-56-60 TC,CALCIUM CARB/MAG HYDROX/SIMETH,Rolaids Extra Strength Multi-Symptomlets, 270-56-60 TC,TAB CHEW
2247315,CALCIUM CARBONATE 471 MG TC,CALCIUM CARBONATE,Rolaids Soft Chews Ultra Strength, 471 MG TC,TAB CHEW
2247332,TITANIUM DIOXIDE SPF20 KA,TITANIUM DIOXIDE SPF20 KA,Clinique Continuous Coverage Concealer Spf,,CREAM (G)
2247347,NICOTINE POLACRILEX 2 MG TL,NICOTINE POLACRILEX,Nicorette, 2 MG TL,LOZENGE
2247348,NICOTINE POLACRILEX 4 MG TL,NICOTINE POLACRILEX,Nicorette, 4 MG TL,LOZENGE
2247363,VITAMIN B COMPLEX/FOLIC ACID 0.8 MG CA,VITAMIN B COMPLEX/FOLIC ACID,Daily Energy Brand B-Complex, 0.8 MG CA,CAPSULE
2247368,OCTINOXATE SPF 8 KM,OCTINOXATE SPF,Elizabeth Arden Flawless Finish Radiant Moisture Makeup, 8 KM,CREAM(ML)
2247370,TITANIUM DIOXIDE/OCTINOXATE SPF 8 PA,TITANIUM DIOXIDE/OCTINOXATE SPF,Elizabeth Arden Flawless Finish Dual Perfection Makeup, 8 PA,POWDER
2247374,METHADONE HCL 1 MG/ML SJ,METHADONE HCL,Metadol-D, 1 MG/ML SJ,SOLUTION
2247378,OXBN/H-SAL/AVOBENZ/OCTNX/OCTIS SPF 30 AV,OXBN/H-SAL/AVOBENZ/OCTNX/OCTIS SPF,Sea + Ski All Day, 30 AV,FOAM (ML)
2247392,CALCIUM/MAG OXIDE/VIT D3/ZINC 500-200/15 SL,CALCIUM/MAG OXIDE/VIT D3/ZINC,Liquid Calcium With Minerals And Vitamin D, 500-200/15 SL,LIQUID
2247395,C/VITE AC/B3/MIN HVP/MINERAL 8  PA,C/VITE AC/B3/MIN HVP/MINERAL,Fem, 8  PA,POWDER
2247397,E AC/FA/B+C/ZN/CU/CR/MIN HVP  PA,E AC/FA/B+C/ZN/CU/CR/MIN HVP  PA,Magnus,,POWDER
2247398,RIBOFLAVIN (VITAMIN B2) 0.083MG/G PA,RIBOFLAVIN (VITAMIN B2),Ego Mint, 0.083MG/G PA,POWDER
2247402,PNV/FERROUS FUM/FOLIC/MIN HVP <27-5 MG TA,PNV/FERROUS FUM/FOLIC/MIN HVP <27-5 MG TA,Mega Mom,,TABLET
2247408,SALICYLIC ACID 1 % EH,SALICYLIC ACID,On-The-Spot Blemish Wand, 1 % EH,STICK (EA)
2247435,PSYLLIUM SEED 520 MG CA,PSYLLIUM SEED,Psyllium Seed Husks, 520 MG CA,CAPSULE
2247437,ERTAPENEM SODIUM 1 G HS,ERTAPENEM SODIUM,Invanz, 1 G HS,VIAL
2247438,BENZALKONIUM CHLORIDE 0.11 % EL,BENZALKONIUM CHLORIDE,Swabplus Antiseptic Swabs, 0.11 % EL,MED. SWAB
2247454,TIO2/OCTINOX/OCTOCRYLENE/ENSZ SPF20 KM,TIO2/OCTINOX/OCTOCRYLENE/ENSZ SPF20 KM,Creme Solaire Haute Protection Spf,,CREAM(ML)
2247455,OXYBEN/OCTINOX/OCTISALATE/ENSZ SPF 6 JC,OXYBEN/OCTINOX/OCTISALATE/ENSZ SPF,Gelee Solaire Bronzage Tres Rapide Special Peaux Halees-Spf6, 6 JC,GEL (ML)
2247456,AVOBENZONE/OCTINOXATE SPF4 AU,AVOBENZONE/OCTINOXATE SPF4 AU,Spray Huile Solaire Bronzage Intense Spf,,SPRAY
2247457,OXYBEN/OCTINOX/OCTOCRYL/ENSZ SPF 15 JC,OXYBEN/OCTINOX/OCTOCRYL/ENSZ SPF,Creme Solaire Haute Protection Special Sports Spf, 15 JC,GEL (ML)
2247458,TITANIUM DIOXIDE/ZINC OXIDE SPF 30 KM,TITANIUM DIOXIDE/ZINC OXIDE SPF,Creme Solaire Tres Haute Protection Special Enfants Spf, 30 KM,CREAM(ML)
2247460,TITANIUM DIOXIDE/ZINC OXIDE SPF20 KA,TITANIUM DIOXIDE/ZINC OXIDE SPF20 KA,Revlon Age Defying Makeup + Concealer Compact Spf,,CREAM (G)
2247480,"ASCORBATE CALCIUM, SODIUM 250 MG TC","ASCORBATE CALCIUM, SODIUM",Ester C Chewable, 250 MG TC,TAB CHEW
2247482,BENZOCAINE 15 % EL,BENZOCAINE,Swabplus Insect Bite Relief Swabs, 15 % EL,MED. SWAB
2247483,HEMODIALYSIS SOLUTION NO.60 3-1.25MMOL SA,HEMODIALYSIS SOLUTION NO.60,Haemosol H-332, 3-1.25MMOL SA,SOLUTION
2247498,MAGNESIUM HVP CHELATE 125 MG CA,MAGNESIUM HVP CHELATE,Magnesium Chelate, 125 MG CA,CAPSULE
2247499,ESTRADIOL .025MG/24H PK,ESTRADIOL,Climara, .025MG/24H PK,PATCH TDWK
2247500,ESTRADIOL .075MG/24H PK,ESTRADIOL,Climara, .075MG/24H PK,PATCH TDWK
2247501,MULTIVIT-MINERALS/FOLIC ACID 0.6 MG TA,MULTIVIT-MINERALS/FOLIC ACID,Adults, 0.6 MG TA,TABLET
2247520,TELITHROMYCIN 400 MG TA,TELITHROMYCIN,Ketek, 400 MG TA,TABLET
2247521,EZETIMIBE 10 MG TA,EZETIMIBE,Ezetrol, 10 MG TA,TABLET
2247522,CALCIUM HVP CHELATE 336MG/G PA,CALCIUM HVP CHELATE,Biocalth Calcium Powder, 336MG/G PA,POWDER
2247525,UBIDECARENONE/VITAMIN E 100MG-150 CA,UBIDECARENONE/VITAMIN E,Co-Q10 M.R.B., 100MG-150 CA,CAPSULE
2247543,OXYBEN/PDO/OCTINOXATE/OCTILSAL SPF 30 SK,OXYBEN/PDO/OCTINOXATE/OCTILSAL SPF,Smartshield Sunscreen Lotion Spf, 30 SK,LOTION
2247545,CAL/MAG OXIDE/VIT A/VIT D2/ZN  TA,CAL/MAG OXIDE/VIT A/VIT D2/ZN  TA,Effical Plus,,TABLET
2247548,CALCIUM CITRATE/VITAMIN D3 315MG-300 TA,CALCIUM CITRATE/VITAMIN D3,Osteocit D Plus, 315MG-300 TA,TABLET
2247550,ACETYLSALICYLIC ACID 162 MG TE,ACETYLSALICYLIC ACID,Asaphen Ec, 162 MG TE,TABLET DR
2247552,HEMODIALYSIS SOLUTION NO.1 1-1.25MMOL SA,HEMODIALYSIS SOLUTION NO.1,Haemosol H-407, 1-1.25MMOL SA,SOLUTION
2247553,HEMODIALYSIS SOLUTION NO.61 3-1.5 MMOL SA,HEMODIALYSIS SOLUTION NO.61,Haemosol H-408, 3-1.5 MMOL SA,SOLUTION
2247554,VIT C/VIT B12/FA/PANTH/B6/ZN  CA,VIT C/VIT B12/FA/PANTH/B6/ZN  CA,Diamel,,CAPSULE
2247556,BENZOCAINE 7.5 % EL,BENZOCAINE,Baby Orajel Teething Swabs, 7.5 % EL,MED. SWAB
2247559,METHYLCOBALAMIN (VITAMIN B12) 1000 MCG TA,METHYLCOBALAMIN (VITAMIN B12),B12, 1000 MCG TA,TABLET
2247565,HEMODIALYSIS SOLUTION NO.2  SA,HEMODIALYSIS SOLUTION NO.2  SA,Haemosol H-690,,SOLUTION
2247576,CA PH TRI/CHROMIUM HVP CHEL/P  PA,CA PH TRI/CHROMIUM HVP CHEL/P  PA,Teatino Durazno,,POWDER
2247600,"DIPHTH,PERTUSS(ACELL),TET VAC 2.5-8-5/.5 HQ","DIPHTH,PERTUSS(ACELL),TET VAC",Boostrix, 2.5-8-5/.5 HQ,SYRINGE
2247615,LIDOCAINE HCL 1 % EL,LIDOCAINE HCL,Swabplus Piercing Care Swabs, 1 % EL,MED. SWAB
2247619,MAGNESIUM CHLORIDE 118.6MG/5 SJ,MAGNESIUM CHLORIDE,Magnesium Supplement, 118.6MG/5 SJ,SOLUTION
2247620,CALCIUM CARB/MAGNESIUM OXID/D3 200 MG-100 CA,CALCIUM CARB/MAGNESIUM OXID/D3,Coral Calcium With Magnesium And Vitamin D, 200 MG-100 CA,CAPSULE
2247623,VIT B COMP/C/FOLIC/IRON/VIT E 600-0.4-27 TA,VIT B COMP/C/FOLIC/IRON/VIT E,B + C, 600-0.4-27 TA,TABLET
2247627,MENTHOL 1 % AQ,MENTHOL,Medicated Foot Spray, 1 % AQ,SPRAY
