,DIN,FullName,GenericName,BrandName,Dosage,DosageForm
12829,2332744,ALISKIREN/HYDROCHLOROTHIAZIDE 300-12.5MG TA,ALISKIREN/HYDROCHLOROTHIAZIDE,Rasilez Hct, 300-12.5MG TA,TABLET
12830,2332752,ALISKIREN/HYDROCHLOROTHIAZIDE 300MG-25MG TA,ALISKIREN/HYDROCHLOROTHIAZIDE,Rasilez Hct, 300MG-25MG TA,TABLET
12831,2332906,DORIPENEM 500 MG HS,DORIPENEM,Doribax, 500 MG HS,VIAL
12832,2332922,CANDESARTAN/HYDROCHLOROTHIAZID 32-12.5MG TA,CANDESARTAN/HYDROCHLOROTHIAZID,Atacand Plus, 32-12.5MG TA,TABLET
12833,2332957,CANDESARTAN/HYDROCHLOROTHIAZID 32MG-25MG TA,CANDESARTAN/HYDROCHLOROTHIAZID,Atacand Plus, 32MG-25MG TA,TABLET
12834,2333279,JAPANESE ENCEPHALITIS VACC/PF 6MCG/0.5ML HQ,JAPANESE ENCEPHALITIS VACC/PF,Ixiaro, 6MCG/0.5ML HQ,SYRINGE
12835,2333554,SAXAGLIPTIN HCL 5 MG TA,SAXAGLIPTIN HCL,Onglyza, 5 MG TA,TABLET
12836,2333562,BACITRACIN ZINC 500 UNIT/G OA,BACITRACIN ZINC,Bacitracine, 500 UNIT/G OA,OINT. (G)
12837,2333856,SITAGLIPTIN PHOS/METFORMIN HCL 50MG-500MG TA,SITAGLIPTIN PHOS/METFORMIN HCL,Janumet, 50MG-500MG TA,TABLET
12838,2333864,SITAGLIPTIN PHOS/METFORMIN HCL 50MG-850MG TA,SITAGLIPTIN PHOS/METFORMIN HCL,Janumet, 50MG-850MG TA,TABLET
12839,2333872,SITAGLIPTIN PHOS/METFORMIN HCL 50-1000 MG TA,SITAGLIPTIN PHOS/METFORMIN HCL,Janumet, 50-1000 MG TA,TABLET
12840,2334453,LIDOCAINE 0.8 % JC,LIDOCAINE,Hawaiian Tropic After Sun Apres Soleil Sunburn Relief Soulagemen, 0.8 % JC,GEL (ML)
12841,2334852,SOMATROPIN 5 MG/1.5ML IJ,SOMATROPIN,Norditropin Nordiflex, 5 MG/1.5ML IJ,PEN INJCTR
12842,2334860,SOMATROPIN 10MG/1.5ML IJ,SOMATROPIN,Norditropin Nordiflex, 10MG/1.5ML IJ,PEN INJCTR
12843,2334879,SOMATROPIN 15MG/1.5ML IJ,SOMATROPIN,Norditropin Nordiflex, 15MG/1.5ML IJ,PEN INJCTR
12844,2334968,SOMATROPIN 15MG/1.5ML HJ,SOMATROPIN,Norditropin Simplexx, 15MG/1.5ML HJ,CARTRIDGE
12845,2334992,"PROGESTERONE, MICRONIZED 100 MG QB","PROGESTERONE, MICRONIZED",Endometrin, 100 MG QB,INSERT
12846,2335204,PNEUMOC 13-VAL CONJ-DIP CRM/PF 0.5 ML HQ,PNEUMOC ,Prevnar, 13-VAL CONJ-DIP CRM/PF 0.5 ML HQ,SYRINGE
12847,2336650,INFLUENZA A(H1N1)VAC SP 09 AD1 3.75MCG/.5 HV,INFLUENZA A(H1N1)VAC SP ,Arepanrix H1n1, 09 AD1 3.75MCG/.5 HV,VIAL
12848,2336707,AZACITIDINE 100 MG HS,AZACITIDINE,Vidaza, 100 MG HS,VIAL
12849,2336847,BESIFLOXACIN HCL 0.6 % SN,BESIFLOXACIN HCL,Besivance, 0.6 % SN,DROPS SUSP
12850,2337029,DEGARELIX ACETATE 80 MG HS,DEGARELIX ACETATE,Firmagon, 80 MG HS,VIAL
12851,2337037,DEGARELIX ACETATE 120 MG HS,DEGARELIX ACETATE,Firmagon, 120 MG HS,VIAL
12852,2337193,"ANTIHEMOPHIL.FVIII,FULL LENGTH 3000 (+/-) YK","ANTIHEMOPHIL.FVIII,FULL LENGTH",Advate, 3000 (+/-) YK,KIT
12853,2337258,INFLUENZA A(H1N1)VAC MV-SP2009 15MCG/.5ML HV,INFLUENZA A(H1N1)VAC MV-SP2009,Influenza A (H1n1), 15MCG/.5ML HV,VIAL
12854,2337266,HYDROMORPHONE HCL 4 MG EX,HYDROMORPHONE HCL,Jurnista, 4 MG EX,TAB ER 24
12855,2337274,HYDROMORPHONE HCL 8 MG EX,HYDROMORPHONE HCL,Jurnista, 8 MG EX,TAB ER 24
12856,2337282,HYDROMORPHONE HCL 16 MG EX,HYDROMORPHONE HCL,Jurnista, 16 MG EX,TAB ER 24
12857,2337290,HYDROMORPHONE HCL 32 MG EX,HYDROMORPHONE HCL,Jurnista, 32 MG EX,TAB ER 24
12858,2337304,HYDROMORPHONE HCL 64 MG EX,HYDROMORPHONE HCL,Jurnista, 64 MG EX,TAB ER 24
12859,2337452,"ZINC OXIDE/PETROLATUM,WHITE 15 %-80.3% KA","ZINC OXIDE/PETROLATUM,WHITE",Diaper Rash Cream, 15 %-80.3% KA,CREAM (G)
12860,2337630,ALITRETINOIN 10 MG CA,ALITRETINOIN,Toctino, 10 MG CA,CAPSULE
12861,2337649,ALITRETINOIN 30 MG CA,ALITRETINOIN,Toctino, 30 MG CA,CAPSULE
12862,2337827,CARBIDOPA/LEVODOPA/ENTACAPONE 18.75-75MG TA,CARBIDOPA/LEVODOPA/ENTACAPONE,Stalevo, 18.75-75MG TA,TABLET
12863,2337835,CARBIDOPA/LEVODOPA/ENTACAPONE 31.25-125 TA,CARBIDOPA/LEVODOPA/ENTACAPONE,Stalevo, 31.25-125 TA,TABLET
12864,2338432,DARUNAVIR ETHANOLATE 75 MG TA,DARUNAVIR ETHANOLATE,Prezista, 75 MG TA,TABLET
12865,2338572,CALCITRIOL 3 MCG/G OA,CALCITRIOL,Silkis, 3 MCG/G OA,OINT. (G)
12866,2339277,THROMBIN (RECOMBINANT) 6000 UNIT HS,THROMBIN (RECOMBINANT),Recothrom, 6000 UNIT HS,VIAL
12867,2339358,ELECTROLYTE-A SOLUTION  HM,ELECTROLYTE-A SOLUTION  HM,Plasma-Lyte A Injection,,IV SOLN
12868,2339366,DEXMEDETOMIDINE HCL 200MCG/2ML HV,DEXMEDETOMIDINE HCL,Precedex, 200MCG/2ML HV,VIAL
12869,2339501,EVEROLIMUS 5 MG TA,EVEROLIMUS,Afinitor, 5 MG TA,TABLET
12870,2339528,EVEROLIMUS 10 MG TA,EVEROLIMUS,Afinitor, 10 MG TA,TABLET
12871,2339609,OXYCODONE HCL/NALOXONE HCL 10 MG-5 MG TM,OXYCODONE HCL/NALOXONE HCL,Targin, 10 MG-5 MG TM,TAB ER 12H
12872,2339617,OXYCODONE HCL/NALOXONE HCL 20 MG-10MG TM,OXYCODONE HCL/NALOXONE HCL,Targin, 20 MG-10MG TM,TAB ER 12H
12873,2339625,OXYCODONE HCL/NALOXONE HCL 40 MG-20MG TM,OXYCODONE HCL/NALOXONE HCL,Targin, 40 MG-20MG TM,TAB ER 12H
12874,2339706,TROSPIUM CHLORIDE 60 MG CC,TROSPIUM CHLORIDE,Sanctura Xr, 60 MG CC,CAP ER 24H
12875,2340445,IMIQUIMOD 3.75 % IX,IMIQUIMOD,Zyclara, 3.75 % IX,CRM MD PMP
12876,2340666,GADOXETATE DISODIUM 2.5MMOL/10 HV,GADOXETATE DISODIUM,Primovist, 2.5MMOL/10 HV,VIAL
12877,2341174,BUPRENORPHINE 5 MCG/HR PK,BUPRENORPHINE,Butrans, 5 MCG/HR PK,PATCH TDWK
12878,2341212,BUPRENORPHINE 10 MCG/HR PK,BUPRENORPHINE,Butrans, 10 MCG/HR PK,PATCH TDWK
12879,2341220,BUPRENORPHINE 20 MCG/HR PK,BUPRENORPHINE,Butrans, 20 MCG/HR PK,PATCH TDWK
12880,2341611,SILDENAFIL CITRATE 10 MG/12.5 HV,SILDENAFIL CITRATE,Revatio, 10 MG/12.5 HV,VIAL
12881,2342227,HUMAN PAPILLOMAV VACC BIVAL/PF 20-20/0.5 HV,HUMAN PAPILLOMAV VACC BIVAL/PF,Cervarix, 20-20/0.5 HV,VIAL
12882,2342421,"ZINC OXIDE/PETROLATUM,WHITE 5 %-88.7 % KA","ZINC OXIDE/PETROLATUM,WHITE",Alexander'S Rash Ease - For Babies, 5 %-88.7 % KA,CREAM (G)
12883,2342723,"ANTIHEMOPHIL.FVIII,FULL LENGTH 3000 (+/-) HS","ANTIHEMOPHIL.FVIII,FULL LENGTH",Helixate Fs, 3000 (+/-) HS,VIAL
12884,2343541,DENOSUMAB 60 MG/ML HQ,DENOSUMAB,Prolia, 60 MG/ML HQ,SYRINGE
12885,2344327,"FAT EMULSION/OLIVE,SOYBEAN OIL 20 % SU","FAT EMULSION/OLIVE,SOYBEAN OIL",Clinoleic, 20 % SU,EMULSION
12886,2344408,CLOBETASOL PROPIONATE/EMOLL 0.05 % AF,CLOBETASOL PROPIONATE/EMOLL,Olux-E, 0.05 % AF,FOAM
12887,2344939,CANAKINUMAB/PF 150 MG/ML HS,CANAKINUMAB/PF,Ilaris, 150 MG/ML HS,VIAL
12888,2345498,AZITHROMYCIN 1 % SO,AZITHROMYCIN,Azasite, 1 % SO,DROPS
12889,2346176,L-NORGEST/E.ESTRADIOL-E.ESTRAD 150-30(84) UH,L-NORGEST/E.ESTRADIOL-E.ESTRAD,Seasonique, 150-30(84) UH,TBDSPK 3MO
12890,2346850,FLU VACC TS2020-21(6MOS UP)/PF 45MCG/.5ML HQ,FLU VACC TS2020-21(6MOS UP)/PF,Agriflu, 45MCG/.5ML HQ,SYRINGE
12891,2347113,EPTACOG ALFA (ACTIVATED) 1 MG HS,EPTACOG ALFA (ACTIVATED),Niastase Rt, 1 MG HS,VIAL
12892,2347121,EPTACOG ALFA (ACTIVATED) 2 MG HS,EPTACOG ALFA (ACTIVATED),Niastase Rt, 2 MG HS,VIAL
12893,2347148,EPTACOG ALFA (ACTIVATED) 5 MG HS,EPTACOG ALFA (ACTIVATED),Niastase Rt, 5 MG HS,VIAL
12894,2347156,LISDEXAMFETAMINE DIMESYLATE 20 MG CA,LISDEXAMFETAMINE DIMESYLATE,Vyvanse, 20 MG CA,CAPSULE
12895,2347164,LISDEXAMFETAMINE DIMESYLATE 40 MG CA,LISDEXAMFETAMINE DIMESYLATE,Vyvanse, 40 MG CA,CAPSULE
12896,2347172,LISDEXAMFETAMINE DIMESYLATE 60 MG CA,LISDEXAMFETAMINE DIMESYLATE,Vyvanse, 60 MG CA,CAPSULE
12897,2347350,PRAMIPEXOLE DI-HCL 0.75 MG TA,PRAMIPEXOLE DI-HCL,Apo-Pramipexole, 0.75 MG TA,TABLET
12898,2347393,"MENING VAC A,C,Y,W-135 DIP/PF 10-5/0.5ML YK","MENING VAC A,C,Y,W-135 DIP/PF",Menveo, 10-5/0.5ML YK,KIT
12899,2347792,ACETAMINOPHEN 160 MG UL,ACETAMINOPHEN,Children'S Tylenol Fastmelts, 160 MG UL,TAB RAPDIS
12900,2347822,ROPIVACAINE HCL/PF 5 MG/ML HV,ROPIVACAINE HCL/PF,Ropivacaine Hydrochloride Injection Usp, 5 MG/ML HV,VIAL
12901,2347830,ROPIVACAINE HCL/PF 10 MG/ML HV,ROPIVACAINE HCL/PF,Ropivacaine Hydrochloride Injection Usp, 10 MG/ML HV,VIAL
12902,2348489,DESONIDE 0.05 % AF,DESONIDE,Verdeso, 0.05 % AF,FOAM
12903,2348608,DIPHENHYDRAMINE HCL 25 MG UL,DIPHENHYDRAMINE HCL,Sleep-Eze, 25 MG UL,TAB RAPDIS
12904,2348756,FLU VACC TS 2013(18-59 YRS)/PF 27MCG/.1ML HQ,FLU VACC TS ,Intanza, 2013(18-59 YRS)/PF 27MCG/.1ML HQ,SYRINGE
12905,2348764,FLU VACC TS 2013-14(60YR+)/PF 45MCG/.1ML HQ,FLU VACC TS ,Intanza, 2013-14(60YR+)/PF 45MCG/.1ML HQ,SYRINGE
12906,2349124,PRASUGREL HCL 10 MG TA,PRASUGREL HCL,Effient, 10 MG TA,TABLET
12907,2349469,TRAMADOL HCL 50 MG TA,TRAMADOL HCL,Ultram, 50 MG TA,TABLET
12908,2350084,GUAIFENESIN 50 MG/5 ML SL,GUAIFENESIN,Jack + Jill Expectorant, 50 MG/5 ML SL,LIQUID
12909,2350092,TOCILIZUMAB 80 MG/4 ML HV,TOCILIZUMAB,Actemra, 80 MG/4 ML HV,VIAL
12910,2350106,TOCILIZUMAB 200MG/10ML HV,TOCILIZUMAB,Actemra, 200MG/10ML HV,VIAL
12911,2350114,TOCILIZUMAB 400MG/20ML HV,TOCILIZUMAB,Actemra, 400MG/20ML HV,VIAL
12912,2350122,SOMATROPIN 6MG/1.03ML HJ,SOMATROPIN,Saizen, 6MG/1.03ML HJ,CARTRIDGE
12913,2350130,SOMATROPIN 12MG/1.5ML HJ,SOMATROPIN,Saizen, 12MG/1.5ML HJ,CARTRIDGE
12914,2350149,SOMATROPIN 20MG/2.5ML HJ,SOMATROPIN,Saizen, 20MG/2.5ML HJ,CARTRIDGE
12915,2350580,SAPROPTERIN DIHYDROCHLORIDE 100 MG TB,SAPROPTERIN DIHYDROCHLORIDE,Kuvan, 100 MG TB,TABLET SOL
12916,2350661,FENTANYL CITRATE 200 MCG FI,FENTANYL CITRATE,Onsolis, 200 MCG FI,FILM
12917,2350688,FENTANYL CITRATE 400 MCG FI,FENTANYL CITRATE,Onsolis, 400 MCG FI,FILM
12918,2350696,FENTANYL CITRATE 600 MCG FI,FENTANYL CITRATE,Onsolis, 600 MCG FI,FILM
12919,2350718,FENTANYL CITRATE 800 MCG FI,FENTANYL CITRATE,Onsolis, 800 MCG FI,FILM
12920,2350726,FENTANYL CITRATE 1200 MCG FI,FENTANYL CITRATE,Onsolis, 1200 MCG FI,FILM
12921,2350939,BIMATOPROST 0.03 % RP,BIMATOPROST,Latisse, 0.03 % RP,DROP W/APP
12922,2351056,LIRAGLUTIDE 0.6 MG/0.1 IJ,LIRAGLUTIDE,Victoza, 0.6 MG/0.1 IJ,PEN INJCTR
12923,2351501,TRABECTEDIN 0.25 MG HS,TRABECTEDIN,Yondelis, 0.25 MG HS,VIAL
12924,2351528,TRABECTEDIN 1 MG HS,TRABECTEDIN,Yondelis, 1 MG HS,VIAL
12925,2351706,IMIPENEM/CILASTATIN SODIUM 500 MG HS,IMIPENEM/CILASTATIN SODIUM,Taro-Imipenem-Cilastatin, 500 MG HS,VIAL
12926,2352044,"DIPHTH,PERTUS(ACELL),TET,POLIO 2-2.5-5-5 HQ","DIPHTH,PERTUS(ACELL),TET,POLIO",Adacel-Polio, 2-2.5-5-5 HQ,SYRINGE
12927,2352079,BACITRACIN ZINC 500 UNIT/G KG,BACITRACIN ZINC,First Aid Antibiotic Ointment, 500 UNIT/G KG,OINT PACK
12928,2352303,PAZOPANIB HCL 200 MG TA,PAZOPANIB HCL,Votrient, 200 MG TA,TABLET
12929,2352311,PAZOPANIB HCL 400 MG TA,PAZOPANIB HCL,Votrient, 400 MG TA,TABLET
12930,2352494,AMINO AC 2.5 %/D7.5W/FAT/LYTES 2.5 %-7.5% SU,AMINO AC ,Periolimel, 2.5 %/D7.5W/FAT/LYTES 2.5 %-7.5% SU,EMULSION
12931,2352508,AMINO AC 3.3%/D11.5W/FAT/LYTES 3.3-11.5 % SU,AMINO AC ,Olimel, 3.3%/D11.5W/FAT/LYTES 3.3-11.5 % SU,EMULSION
12932,2352516,AMINO ACID 4.4%/D14W/FAT/LYTES 4.4-14-0.7 SU,AMINO ACID ,Olimel, 4.4%/D14W/FAT/LYTES 4.4-14-0.7 SU,EMULSION
12933,2352524,AMINO AC 4.4%/DEXTROSE 14%/FAT 4.4-14-4 % SU,AMINO AC 4.4%/DEXTROSE ,Olimel, 4.4%/DEXTROSE 14%/FAT 4.4-14-4 % SU,EMULSION
12934,2352532,AMINO ACID 5.7%/D11W/FAT/LYTES 5.7-11-0.7 SU,AMINO ACID ,Olimel, 5.7%/D11W/FAT/LYTES 5.7-11-0.7 SU,EMULSION
12935,2352540,AMINO ACID 5.7 %/D11W/FAT EMUL 5.7-11-4 % SU,AMINO ACID ,Olimel, 5.7 %/D11W/FAT EMUL 5.7-11-4 % SU,EMULSION
12936,2352575,C1 ESTERASE INHIBITOR 500(10 ML) HS,C1 ESTERASE INHIBITOR,Berinert, 500(10 ML) HS,VIAL
12937,2352621,FLU VACC LIVE 2014(2-59YRS)/PF 10E6.5-7.5 GW,FLU VACC LIVE ,Flumist, 2014(2-59YRS)/PF 10E6.5-7.5 GW,NAS SP SYR
12938,2352648,"DALTEPARIN SODIUM,PORCINE 7500/0.3ML HQ","DALTEPARIN SODIUM,PORCINE",Fragmin, 7500/0.3ML HQ,SYRINGE
12939,2352656,"DALTEPARIN SODIUM,PORCINE 10K/0.4ML HQ","DALTEPARIN SODIUM,PORCINE",Fragmin, 10K/0.4ML HQ,SYRINGE
12940,2352664,"DALTEPARIN SODIUM,PORCINE 12500/0.5 HQ","DALTEPARIN SODIUM,PORCINE",Fragmin, 12500/0.5 HQ,SYRINGE
12941,2352672,"DALTEPARIN SODIUM,PORCINE 15000/0.6 HQ","DALTEPARIN SODIUM,PORCINE",Fragmin, 15000/0.6 HQ,SYRINGE
12942,2352680,"DALTEPARIN SODIUM,PORCINE 18000/0.72 HQ","DALTEPARIN SODIUM,PORCINE",Fragmin, 18000/0.72 HQ,SYRINGE
12943,2352923,ENALAPRIL/HYDROCHLOROTHIAZIDE 5MG-12.5MG TA,ENALAPRIL/HYDROCHLOROTHIAZIDE,Enalapril Maleate/Hctz, 5MG-12.5MG TA,TABLET
12944,2352931,ENALAPRIL/HYDROCHLOROTHIAZIDE 10 MG-25MG TA,ENALAPRIL/HYDROCHLOROTHIAZIDE,Enalapril Maleate/Hctz, 10 MG-25MG TA,TABLET
12945,2353563,GUAIFENESIN/DEXTROMETHORPHAN 400MG-20MG TA,GUAIFENESIN/DEXTROMETHORPHAN,Extra Strength Mucous Relief Cough, 400MG-20MG TA,TABLET
12946,2353571,GUAIFENESIN 400 MG TA,GUAIFENESIN,Extra Strength Mucous Relief Chest, 400 MG TA,TABLET
12947,2353776,MEDROXYPROGESTERONE ACETATE 104MG/0.65 HQ,MEDROXYPROGESTERONE ACETATE,Depo-Provera-Sc, 104MG/0.65 HQ,SYRINGE
12948,2353903,ANTI-INHIBITOR COAGULANT COMP. 1750-3250 HS,ANTI-INHIBITOR COAGULANT COMP.,Feiba Nf, 1750-3250 HS,VIAL
12949,2354047,PRAMIPEXOLE DI-HCL 0.375 MG TI,PRAMIPEXOLE DI-HCL,Mirapex Er, 0.375 MG TI,TAB ER 24H
12950,2354055,PRAMIPEXOLE DI-HCL 0.75 MG TI,PRAMIPEXOLE DI-HCL,Mirapex Er, 0.75 MG TI,TAB ER 24H
12951,2354063,PRAMIPEXOLE DI-HCL 1.5 MG TI,PRAMIPEXOLE DI-HCL,Mirapex Er, 1.5 MG TI,TAB ER 24H
12952,2354071,PRAMIPEXOLE DI-HCL 3 MG TI,PRAMIPEXOLE DI-HCL,Mirapex Er, 3 MG TI,TAB ER 24H
12953,2354098,PRAMIPEXOLE DI-HCL 4.5 MG TI,PRAMIPEXOLE DI-HCL,Mirapex Er, 4.5 MG TI,TAB ER 24H
12954,2354209,PALIPERIDONE PALMITATE 25 MG/0.25 HQ,PALIPERIDONE PALMITATE,Invega Sustenna, 25 MG/0.25 HQ,SYRINGE
12955,2354217,PALIPERIDONE PALMITATE 50MG/0.5ML HQ,PALIPERIDONE PALMITATE,Invega Sustenna, 50MG/0.5ML HQ,SYRINGE
12956,2354225,PALIPERIDONE PALMITATE 75 MG/0.75 HQ,PALIPERIDONE PALMITATE,Invega Sustenna, 75 MG/0.75 HQ,SYRINGE
12957,2354233,PALIPERIDONE PALMITATE 100 MG/ML HQ,PALIPERIDONE PALMITATE,Invega Sustenna, 100 MG/ML HQ,SYRINGE
12958,2354241,PALIPERIDONE PALMITATE 150 MG/1.5 HQ,PALIPERIDONE PALMITATE,Invega Sustenna, 150 MG/1.5 HQ,SYRINGE
12959,2354586,SEVELAMER CARBONATE 800 MG TA,SEVELAMER CARBONATE,Renvela, 800 MG TA,TABLET
12960,2354772,ZUCAPSAICIN 0.075 % KA,ZUCAPSAICIN,Zuacta, 0.075 % KA,CREAM (G)
12961,2354802,AZITHROMYCIN 2 G/60 ML QI,AZITHROMYCIN,Zmax Sr, 2 G/60 ML QI,SUS ER REC
12962,2354950,DEXLANSOPRAZOLE 30 MG CX,DEXLANSOPRAZOLE,Dexilant, 30 MG CX,CAP DR BP
12963,2354969,DEXLANSOPRAZOLE 60 MG CX,DEXLANSOPRAZOLE,Dexilant, 60 MG CX,CAP DR BP
12964,2355191,THALIDOMIDE 50 MG CA,THALIDOMIDE,Thalomid, 50 MG CA,CAPSULE
12965,2355205,THALIDOMIDE 100 MG CA,THALIDOMIDE,Thalomid, 100 MG CA,CAPSULE
12966,2355213,THALIDOMIDE 150 MG CA,THALIDOMIDE,Thalomid, 150 MG CA,CAPSULE
12967,2355221,THALIDOMIDE 200 MG CA,THALIDOMIDE,Thalomid, 200 MG CA,CAPSULE
12968,2355558,CHLORHEXIDINE GLUCONATE 4 % SK,CHLORHEXIDINE GLUCONATE,Dermsafe Pc, 4 % SK,LOTION
12969,2355655,CYCLOSPORINE 0.05 % DP,CYCLOSPORINE,Restasis, 0.05 % DP,DROPERETTE
12970,2355841,IBUPROFEN/DIPHENHYDRAMINE HCL 200MG-25MG CA,IBUPROFEN/DIPHENHYDRAMINE HCL,Advil Nighttime, 200MG-25MG CA,CAPSULE
12971,2356422,GLICLAZIDE 60 MG TI,GLICLAZIDE,Diamicron Mr, 60 MG TI,TAB ER 24H
12972,2356457,DIPHENHYD/ACETAMINOPHN/MENTHOL 25-325-20 SL,DIPHENHYD/ACETAMINOPHN/MENTHOL,Buckley'S Complete Pm - Nighttime, 25-325-20 SL,LIQUID
12973,2357100,VELAGLUCERASE ALFA 200 UNIT HS,VELAGLUCERASE ALFA,Vpriv, 200 UNIT HS,VIAL
12974,2357119,VELAGLUCERASE ALFA 400 UNIT HS,VELAGLUCERASE ALFA,Vpriv, 400 UNIT HS,VIAL
12975,2357232,ACETAMINOPHEN/GUAIFEN/MENTHOL 325-200-20 SL,ACETAMINOPHEN/GUAIFEN/MENTHOL,Buckley'S Complete Plus Extra Strength Mucus Relief, 325-200-20 SL,LIQUID
12976,2357291,HES 130/0.4/NAAC/NACL/KCL/MGCL 6 % HZ,HES ,Volulyte, 130/0.4/NAAC/NACL/KCL/MGCL 6 % HZ,PLAST. BAG
12977,2357321,PERINDOPRIL ARG/INDAPAMIDE 10MG-2.5MG TA,PERINDOPRIL ARG/INDAPAMIDE,Arcosyl Plus, 10MG-2.5MG TA,TABLET
12978,2357380,FEBUXOSTAT 80 MG TA,FEBUXOSTAT,Uloric, 80 MG TA,TABLET
12979,2357593,RITONAVIR 100 MG TA,RITONAVIR,Norvir, 100 MG TA,TABLET
12980,2357615,LACOSAMIDE 50 MG TA,LACOSAMIDE,Vimpat, 50 MG TA,TABLET
12981,2357623,LACOSAMIDE 100 MG TA,LACOSAMIDE,Vimpat, 100 MG TA,TABLET
12982,2357631,LACOSAMIDE 150 MG TA,LACOSAMIDE,Vimpat, 150 MG TA,TABLET
12983,2357658,LACOSAMIDE 200 MG TA,LACOSAMIDE,Vimpat, 200 MG TA,TABLET
12984,2357666,LACOSAMIDE 200MG/20ML HV,LACOSAMIDE,Vimpat, 200MG/20ML HV,VIAL
12985,2358158,"TINZAPARIN SODIUM,PORCINE 3500/0.35 HQ","TINZAPARIN SODIUM,PORCINE",Innohep, 3500/0.35 HQ,SYRINGE
12986,2358166,"TINZAPARIN SODIUM,PORCINE 4500/0.45 HQ","TINZAPARIN SODIUM,PORCINE",Innohep, 4500/0.45 HQ,SYRINGE
12987,2358174,"TINZAPARIN SODIUM,PORCINE 14000/0.7 HQ","TINZAPARIN SODIUM,PORCINE",Innohep, 14000/0.7 HQ,SYRINGE
12988,2358182,"TINZAPARIN SODIUM,PORCINE 18000/0.9 HQ","TINZAPARIN SODIUM,PORCINE",Innohep, 18000/0.9 HQ,SYRINGE
12989,2358352,CETIRIZINE HCL 10 MG UL,CETIRIZINE HCL,Reactine Fast Melt Junior, 10 MG UL,TAB RAPDIS
12990,2358808,DABIGATRAN ETEXILATE MESYLATE 150 MG CA,DABIGATRAN ETEXILATE MESYLATE,Pradaxa, 150 MG CA,CAPSULE
12991,2359456,ROFLUMILAST 500 MCG TA,ROFLUMILAST,Daxas, 500 MCG TA,TABLET
12992,2359499,PEG3350/SOD SUL/NACL/KCL/ASB/C 7.5-2.691G JL,PEG3350/SOD SUL/NACL/KCL/ASB/C,Moviprep, 7.5-2.691G JL,POWD PACK
12993,2359502,HYDROMORPHONE HCL 4.5 MG CB,HYDROMORPHONE HCL,Hydromorph Contin, 4.5 MG CB,CAP ER 12H
12994,2359510,HYDROMORPHONE HCL 9 MG CB,HYDROMORPHONE HCL,Hydromorph Contin, 9 MG CB,CAP ER 12H
12995,2359685,CLINDAMYCIN/TRETINOIN 1.2-0.025% JG,CLINDAMYCIN/TRETINOIN,Biacna Topical Gel, 1.2-0.025% JG,GEL (GRAM)
12996,2360160,PREGABALIN 100 MG CA,PREGABALIN,Gd-Pregabalin, 100 MG CA,CAPSULE
12997,2360187,PREGABALIN 200 MG CA,PREGABALIN,Gd-Pregabalin, 200 MG CA,CAPSULE
12998,2360322,TRAMADOL HCL 75 MG TI,TRAMADOL HCL,Zytram Xl, 75 MG TI,TAB ER 24H
12999,2360357,IBUPROFEN/METHOCARBAMOL 400-500 MG TA,IBUPROFEN/METHOCARBAMOL,Summit Ultra, 400-500 MG TA,TABLET
13000,2360373,TAPENTADOL HCL 50 MG TM,TAPENTADOL HCL,Nucynta Cr, 50 MG TM,TAB ER 12H
13001,2360381,TAPENTADOL HCL 100 MG TM,TAPENTADOL HCL,Nucynta Cr, 100 MG TM,TAB ER 12H
13002,2360403,TAPENTADOL HCL 150 MG TM,TAPENTADOL HCL,Nucynta Cr, 150 MG TM,TAB ER 12H
13003,2360411,TAPENTADOL HCL 200 MG TM,TAPENTADOL HCL,Nucynta Cr, 200 MG TM,TAB ER 12H
13004,2360438,TAPENTADOL HCL 250 MG TM,TAPENTADOL HCL,Nucynta Cr, 250 MG TM,TAB ER 12H
13005,2360721,HYDROXOCOBALAMIN 5G (2.5X2) HS,HYDROXOCOBALAMIN,Cyanokit, 5G (2.5X2) HS,VIAL
13006,2360810,DASATINIB 80 MG TA,DASATINIB,Sprycel, 80 MG TA,TABLET
13007,2360829,DASATINIB 140 MG TA,DASATINIB,Sprycel, 140 MG TA,TABLET
13008,2360837,NAPHAZOLINE HCL/GLYCERIN 0.03%-0.5% SO,NAPHAZOLINE HCL/GLYCERIN,Clear Eyes Extra Strength Redness Relief, 0.03%-0.5% SO,DROPS
13009,2361663,SILODOSIN 4 MG CA,SILODOSIN,Rapaflo, 4 MG CA,CAPSULE
13010,2361671,SILODOSIN 8 MG CA,SILODOSIN,Rapaflo, 8 MG CA,CAPSULE
13011,2361698,SUMATRIPTAN SUCCINATE 6 MG/0.5ML IJ,SUMATRIPTAN SUCCINATE,Taro-Sumatriptan, 6 MG/0.5ML IJ,PEN INJCTR
13012,2361701,NAPROXEN/ESOMEPRAZOLE MAG 375MG-20MG DX,NAPROXEN/ESOMEPRAZOLE MAG,Vimovo, 375MG-20MG DX,TAB IR DR
13013,2361728,NAPROXEN/ESOMEPRAZOLE MAG 500MG-20MG DX,NAPROXEN/ESOMEPRAZOLE MAG,Vimovo, 500MG-20MG DX,TAB IR DR
13014,2361736,SODIUM NITROPRUSSIDE 25 MG/ML HV,SODIUM NITROPRUSSIDE,Nipride, 25 MG/ML HV,VIAL
13015,2361744,MOMETASONE/FORMOTEROL 50MCG-5MCG BJ,MOMETASONE/FORMOTEROL,Zenhale, 50MCG-5MCG BJ,HFA AER AD
